shapeid,OIDN,oppPerceel,oppBebouwd,volume,hoogte,woongebied,woonvernie,woonuitbre,industrie,landbouw,zone,zoneId,Mobiscore,X,Y
"13509","976117",269.87,84.410000,659.565000,7.814,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7305",92328.5316580000,209477.7992000000
"13510","980997",125.67,71.780000,774.506000,10.790,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8031",94256.2765810000,207726.8760600000
"13511","976358",329.54,85.030000,665.574000,7.828,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7305",92332.9020850000,209437.3777900000
"13512","986421",798.32,119.320000,924.730000,7.750,ZANDVLEUGE,,,,,ZANDVLEUGE,"21","7575",94641.2918510000,209457.4008000000
"13513","981650",1297.97,827.530000,16525.774000,19.970,EEKLO CENTRUM,ZUIDMOERSTRAAT GENTSESTEENWEG,,Stationsstraat,,EEKLO CENTRUM,"17","8079",94295.6232740000,208294.3875800000
"13514","983130",230.43,181.270000,1675.948000,9.246,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,Gulden Sporenstraat,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8023",94349.7433200000,207700.4487400000
"13515","982269",130.28,78.650000,734.591000,9.340,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7305",92333.6698090000,209499.1623800000
"13516","975297",389.24,105.550000,760.945000,7.209,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7176",92337.0691210000,209515.2201500000
"13517","980550",216.22,137.370000,1484.970000,10.810,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8031",94238.7352320000,207771.2704000000
"13518","1071337",1462.25,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7985",94544.4463290000,207853.6262800000
"13519","985115",39.76,0.000000,0.000000,,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7853",94708.7689270000,209237.1868700000
"13520","981874",23.55,0.000000,0.000000,,,,,Zeelaan - Kunstdal,,,,"6291",91012.3891640000,210097.6936400000
"13521","985813",354.23,0.000000,0.000000,,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7781",94725.4863950000,209397.1888900000
"13522","985112",507.56,27.770000,80.811000,2.910,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7853",94694.2953770000,209200.6922300000
"13523","983190",48.07,51.110000,563.743000,11.030,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8060",94380.0849300000,208208.6644500000
"13524","978299",117.59,66.710000,596.588000,8.943,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8060",94355.2711560000,208232.8954200000
"13525","4041612",163.25,146.300000,1168.018000,7.984,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8021",94673.0090050000,208024.8860800000
"13526","974620",102.60,0.000000,0.000000,,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7361",92509.1883890000,209451.1660100000
"13527","986426",552.27,83.390000,222.597000,2.669,ZANDVLEUGE,,,,,ZANDVLEUGE,"21","7630",94574.8671100000,209455.3564700000
"13528","985885",7376.67,0.000000,0.000000,,ZANDVLEUGE,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,KRUISKENS,"11","7188",94563.6530200000,209563.3292400000
"13529","981004",117.62,73.370000,694.814000,9.470,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8023",94311.0939060000,207722.6106200000
"13530","983888",231.62,224.560000,2811.491000,12.520,EEKLO CENTRUM,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,EEKLO CENTRUM,"17","8041",94438.6110210000,208169.5833500000
"13531","983081",157.18,80.180000,783.359000,9.770,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94226.7954250000,207609.7918100000
"13532","981001",128.06,62.700000,642.675000,10.250,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8031",94285.9419690000,207724.4958700000
"13533","982029",140.14,71.200000,588.824000,8.270,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94204.2059320000,207653.9825300000
"13534","1071543",380.70,95.070000,844.222000,8.880,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7186",92447.0570760000,209567.6972700000
"13535","985132",269.82,111.480000,828.901000,7.435,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7853",94708.7368350000,209267.7082300000
"13536","986522",8351.84,15.500000,0.000000,0.000,,,,,Grasland,DE WAAI,"13","5037",95246.1109780000,211653.6055200000
"13537","983070",564.55,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,bebouwd,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7985",94560.4512930000,207839.7586600000
"13538","978048",53.79,45.500000,576.940000,12.680,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","8056",94369.7067890000,208322.3898900000
"13539","1447828",499.43,116.840000,836.072000,7.156,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7186",92434.2849730000,209576.8695900000
"13540","5136463",2268.69,45.170000,405.627000,8.980,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7853",94640.0651300000,209282.5542000000
"13541","1447863",7399.17,2919.450000,17982.125000,6.159,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7781",94659.8508640000,209364.8013400000
"13542","982786",352.09,0.000000,0.000000,,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7781",94693.9305070000,209390.6162200000
"13543","985137",190.78,105.480000,1059.019000,10.040,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7853",94679.3263860000,209253.3371400000
"13544","981005",119.54,82.020000,780.830000,9.520,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8023",94306.3273130000,207722.4704700000
"13545","3399910",8405.71,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,DE WAAI,"13","5353",95163.5823910000,211527.7192400000
"13546","983036",389.73,94.470000,554.142000,5.866,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7783",94203.8422800000,207573.8155100000
"13547","985120",712.53,207.620000,1083.686000,5.220,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7853",94747.5693650000,209201.3474300000
"13548","983116",1637.40,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,"niet vrijgeven, niet te ontwikkelen",,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8003",94410.6221700000,207746.2874700000
"13549","985827",173.73,69.340000,566.508000,8.170,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7781",94718.2294720000,209394.3493100000
"13550","983198",81.39,65.810000,836.445000,12.710,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","8060",94390.0245220000,208243.1202400000
"13551","983085",156.35,81.550000,764.123000,9.370,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94245.2054730000,207609.0531900000
"13552","983076",93.62,62.400000,550.368000,8.820,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94204.6215970000,207618.2298500000
"13553","1071373",15654.81,3730.660000,44394.854000,11.900,,,,Zeelaan - Kunstdal,,,,"6216",90906.6788000000,210118.0288300000
"13554","976533",5401.66,0.000000,0.000000,,WARME LANDEN,WARME LANDEN,geen uitspraak,,Grasland,WARME LANDEN,"26","7345",92464.4145410000,209360.8143600000
"13555","983079",324.73,105.420000,857.147000,8.131,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7783",94211.8665250000,207600.8058000000
"13556","981073",182.23,128.330000,2549.917000,19.870,EEKLO CENTRUM,,,Stationsstraat,,EEKLO CENTRUM,"17","8060",94316.5615150000,208296.8760400000
"13557","985126",236.38,77.150000,671.977000,8.710,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7781",94733.7009240000,209299.0479400000
"13558","983188",65.39,67.780000,640.521000,9.450,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8060",94378.3419610000,208198.6623700000
"13559","3852807",64.14,64.140000,588.164000,9.170,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7305",92338.7816060000,209414.5842100000
"13560","982332",172.43,79.220000,566.423000,7.150,WARME LANDEN,WARME LANDEN,geen uitspraak,,,WARME LANDEN,"26","7337",92417.3644440000,209443.1466900000
"13561","978132",4253.31,1124.200000,16435.804000,14.620,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,Stationsstraat,,KERKSTRAAT   ROZE,"25","8069",94290.4254720000,208417.5825200000
"13562","980921",218.84,193.660000,1661.603000,8.580,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94223.9287570000,207648.4468200000
"13563","980894",283.36,269.920000,3066.291000,11.360,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8060",94347.5952470000,208175.8335100000
"13564","980930",140.66,77.890000,713.472000,9.160,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8031",94216.5898370000,207704.0120100000
"13565","976583",650.87,0.000000,0.000000,,,,,Zeelaan - Kunstdal,,,,"6216",90948.6802110000,210174.5071400000
"13566","983196",45.14,0.000000,0.000000,,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","8060",94385.0829570000,208253.6535700000
"13567","980764",152.76,125.040000,1029.179000,8.231,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8023",94309.6743000000,207753.7681200000
"13568","982342",297.84,73.940000,742.358000,10.040,WARME LANDEN,WARME LANDEN,geen uitspraak,,,WARME LANDEN,"26","7305",92381.1813530000,209443.9982700000
"13569","976030",786.87,0.000000,0.000000,,WARME LANDEN,WARME LANDEN,bebouwd,,,WARME LANDEN,"26","7387",92533.7396570000,209389.3307800000
"13570","983089",298.77,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94273.8156990000,207607.7463700000
"13571","985131",307.10,124.270000,954.201000,7.678,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7853",94712.3780650000,209273.7136200000
"13572","4041497",3893.09,526.150000,4869.821000,9.256,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7199",92555.1578280000,209513.6823300000
"13573","980923",135.25,89.030000,737.168000,8.280,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94216.6571670000,207670.8200400000
"13574","980924",145.07,80.470000,754.004000,9.370,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94214.5662850000,207675.6977500000
"13575","981021",203.31,79.030000,778.446000,9.850,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94272.0903340000,207651.5744800000
"13576","982350",369.27,86.100000,673.718000,7.825,WARME LANDEN,WARME LANDEN,geen uitspraak,,,WARME LANDEN,"26","7337",92446.2498900000,209479.4971100000
"13577","976029",1189.43,0.000000,0.000000,,WARME LANDEN,WARME LANDEN,bebouwd,,,WARME LANDEN,"26","7361",92544.6041940000,209423.9886500000
"13578","975781",253.50,100.570000,811.537000,8.069,WARME LANDEN,WARME LANDEN,bebouwd,,,WARME LANDEN,"26","7361",92531.7212710000,209430.3254300000
"13579","975296",195.36,78.910000,733.074000,9.290,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7176",92347.4694480000,209535.1349500000
"13580","982344",231.49,74.290000,694.612000,9.350,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7305",92373.1720420000,209482.9888700000
"13581","979881",1031.81,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,Stationsstraat,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8060",94300.1958020000,208159.2562500000
"13582","981009",230.48,93.810000,938.100000,10.000,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94295.5952820000,207689.9271600000
"13583","983194",59.37,39.680000,428.544000,10.800,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","8060",94381.9809080000,208226.9273800000
"13584","3399908",13866.22,0.000000,0.000000,,,,,,Grasland,DE WAAI,"13","5226",95283.2955590000,211465.0341600000
"13585","983924",2459.54,1429.140000,11461.703000,8.020,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7985",94545.1800240000,207978.8673000000
"13586","985110",21.35,20.940000,70.987000,3.390,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7853",94745.1443130000,209285.3171400000
"13587","986429",632.93,0.000000,0.000000,,ZANDVLEUGE,,,,Overige gewassen,ZANDVLEUGE,"21","7630",94535.2931680000,209454.5802700000
"13588","982335",214.27,68.870000,632.915000,9.190,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7305",92364.7383570000,209455.1353600000
"13589","982388",10855.30,15.360000,0.000000,0.000,,,,Zeelaan - Kunstdal,,,,"6205",90974.0758720000,210040.1363900000
"13590","985811",20.47,0.000000,0.000000,,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7781",94726.8666660000,209375.5223000000
"13591","1071771",327.49,53.590000,190.245000,3.550,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7985",94559.6989820000,207944.0560200000
"13592","985883",16672.49,0.000000,0.000000,,ZANDVLEUGE,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,KRUISKENS,"11","6986",94682.5524710000,209565.9851000000
"13593","980929",159.10,86.510000,752.637000,8.700,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7868",94216.1266640000,207699.3335000000
"13594","980933",157.37,95.680000,948.189000,9.910,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8031",94217.7306500000,207718.7264500000
